SensorID,time,latitude,longitude,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,temperature,humidity,pm1,pm25,pm10
NYCP1_01A,1579619520,40.845558,-73.870697,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,21.8,1.28,1.52,1.52
NYCP1_01A,1579619520,40.845558,-73.870697,18,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,22,1.16,6.23,25.43
NYCP1_01A,1579619520,40.845558,-73.870697,20,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,22.1,1.95,5.7,7.1
NYCP1_01A,1579619520,40.845558,-73.870697,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,22.3,0.97,5.56,11.42
NYCP1_01A,1579619580,40.845558,-73.870697,20,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,22.3,1.48,5.97,7.5
NYCP1_01A,1579619520,40.845558,-73.870697,20,2,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,22.2,1.84,8.84,165.16
NYCP1_01A,1579619580,40.845558,-73.870697,17,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,22.3,1.26,4.37,5.68
NYCP1_01A,1579619580,40.845558,-73.870697,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,22.2,0.98,1.01,1.01
NYCP1_01A,1579619580,40.845558,-73.870697,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,22.2,0.94,0.96,0.96
NYCP1_01A,1579619580,40.845558,-73.870697,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,22.2,0.77,0.79,0.79
NYCP1_01A,1579619580,40.845558,-73.870697,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,22.2,0.96,1.08,1.08
NYCP1_01A,1579619580,40.845558,-73.870697,13,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,22.3,1.04,3.96,5.19
NYCP1_01A,1579619580,40.845558,-73.870697,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,22.2,0.75,0.77,0.77
NYCP1_01A,1579619580,40.845558,-73.870697,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,22.3,0.69,0.71,0.71
NYCP1_01A,1579619580,40.845558,-73.870697,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,22.5,0.7,0.82,0.82
NYCP1_01A,1579619580,40.845558,-73.870697,16,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,22.6,1.06,5.59,22.72
NYCP1_01A,1579619580,40.845558,-73.870697,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,22.6,0.92,1.03,1.04
NYCP1_01A,1579619580,40.845558,-73.870697,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,22.8,0.84,0.87,0.87
NYCP1_01A,1579619580,40.845558,-73.870697,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,22.8,0.76,4.97,10.34
NYCP1_01A,1579619580,40.845554,-73.870697,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,22.8,1.08,1.3,1.31
NYCP1_01A,1579619580,40.845554,-73.870697,19,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,22.8,1.37,4.34,5.62
NYCP1_01A,1579619580,40.845554,-73.870697,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,22.8,0.66,0.67,0.67
NYCP1_01A,1579619580,40.845554,-73.870697,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,22.8,0.94,1.06,1.06
NYCP1_01A,1579619580,40.845554,-73.870697,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,23,1.08,1.3,1.3
NYCP1_01A,1579619580,40.845554,-73.870697,13,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,22.9,1.2,8.41,15.17
NYCP1_01A,1579619580,40.845554,-73.870697,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,23.4,1.08,1.3,1.3
NYCP1_01A,1579619580,40.845554,-73.870697,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,23.2,0.92,3.66,4.04
NYCP1_01A,1579619580,40.845554,-73.870697,14,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,23.4,1.11,2.53,2.72
NYCP1_01A,1579619580,40.845554,-73.870697,19,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,23.1,1.51,3.44,3.66
NYCP1_01A,1579619580,40.845554,-73.870697,21,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,22.9,1.26,1.39,1.39
NYCP1_01A,1579619580,40.845554,-73.870697,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,23.3,0.72,0.75,0.75
NYCP1_01A,1579619580,40.845554,-73.870697,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,22.6,0.66,0.68,0.68
NYCP1_01A,1579619580,40.845554,-73.870697,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,22.1,0.9,0.93,0.93
NYCP1_01A,1579619580,40.845554,-73.870697,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,22.3,0.18,0.19,0.19
NYCP1_01A,1579619580,40.845554,-73.870697,18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,21.9,1.19,1.33,1.33
NYCP1_01A,1579619640,40.845554,-73.870697,12,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,21.8,1.22,1.46,1.47
NYCP1_01A,1579619640,40.845554,-73.870697,18,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,21.7,1.57,2.34,2.37
NYCP1_01A,1579619640,40.845554,-73.870697,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,21.7,1.08,1.2,1.21
NYCP1_01A,1579619640,40.845554,-73.870697,16,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,21.7,1.25,3.23,95.69
NYCP1_01A,1579619640,40.845554,-73.870697,12,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,21.7,1.26,1.42,1.42
NYCP1_01A,1579619640,40.845547,-73.870697,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,21.7,1.19,1.32,1.32
NYCP1_01A,1579619640,40.845547,-73.870697,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,21.7,0.96,0.99,0.99
NYCP1_01A,1579619640,40.845547,-73.870697,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,21.8,1.23,2.31,2.36
NYCP1_01A,1579619640,40.845547,-73.870697,13,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,21.8,1.26,6.11,12.01
NYCP1_01A,1579619640,40.845547,-73.870697,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,21.9,1.2,1.45,1.45
NYCP1_01A,1579619640,40.845547,-73.870697,17,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,21.9,1.68,2.04,2.04
NYCP1_01A,1579619640,40.845547,-73.870697,30,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,22,2.01,2.28,2.28
NYCP1_01A,1579619640,40.845547,-73.870697,15,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,22,1.35,4.36,4.77
NYCP1_01A,1579619640,40.845547,-73.870697,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,22,0.8,0.82,0.82
NYCP1_01A,1579619640,40.845547,-73.870697,13,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,22,1.37,9.32,16.59
NYCP1_01A,1579619640,40.845547,-73.870697,17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,21.9,1.2,2.76,2.97
NYCP1_01A,1579619640,40.845547,-73.870697,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,21.8,0.86,0.9,0.9
NYCP1_01A,1579619640,40.845547,-73.870697,22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,21.9,1.26,1.4,1.4
NYCP1_01A,1579619640,40.845547,-73.870697,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,21.7,0.98,1.03,1.03
NYCP1_01A,1579619640,40.845547,-73.870697,19,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,21.7,1.53,2.23,2.25
NYCP1_01A,1579619640,40.845547,-73.870697,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,21.7,0.96,0.99,0.99
NYCP1_01A,1579619640,40.845547,-73.870697,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,21.7,1.25,1.28,1.28
NYCP1_01A,1579619640,40.845547,-73.870697,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,21.7,1.06,1.09,1.09
NYCP1_01A,1579619640,40.845547,-73.870697,22,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,21.6,1.79,10.09,17.39
NYCP1_01A,1579619640,40.845547,-73.870697,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,21.7,0.76,0.89,0.89
NYCP1_01A,1579619640,40.845547,-73.870697,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,21.6,1.01,1.05,1.05
NYCP1_01A,1579619640,40.845547,-73.870697,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,21.6,0.8,0.81,0.81
NYCP1_01A,1579619640,40.845547,-73.870697,20,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,21.7,1.27,2.72,2.92
NYCP1_01A,1579619640,40.845547,-73.870697,15,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,21.7,1.06,4.09,5.41
NYCP1_01A,1579619640,40.845547,-73.870697,13,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,21.6,1.1,2.57,2.78
NYCP1_01A,1579619700,40.845547,-73.870697,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,21.3,0.78,0.81,0.81
NYCP1_01A,1579619700,40.845547,-73.870697,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,21.2,0.72,0.75,0.75
NYCP1_01A,1579619700,40.845547,-73.870697,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,21.4,1.22,1.35,1.35
NYCP1_01A,1579619700,40.845547,-73.870697,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,21.1,0.96,1.08,1.08
NYCP1_01A,1579619700,40.845547,-73.870697,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,21,0.85,0.98,0.98
NYCP1_01A,1579619700,40.845547,-73.870697,18,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,21,1.54,3.14,3.34
NYCP1_01A,1579619700,40.845547,-73.870697,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,20.9,0.96,1.09,1.1
NYCP1_01A,1579619700,40.845547,-73.870697,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,20.9,0.62,0.64,0.64
NYCP1_01A,1579619700,40.845547,-73.870697,15,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,20.9,1.73,4.27,4.52
NYCP1_01A,1579619700,40.845547,-73.870697,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,20.9,0.81,2.25,2.45
NYCP1_01A,1579619700,40.845547,-73.870697,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,20.9,0.87,4.01,5.33
NYCP1_01A,1579619700,40.845547,-73.870697,17,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,21,1.29,2.84,3.04
NYCP1_01A,1579619700,40.845547,-73.870697,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,21,0.98,1.01,1.01
NYCP1_01A,1579619700,40.845547,-73.870697,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,21,0.6,0.61,0.61
NYCP1_01A,1579619700,40.845547,-73.870697,15,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,21.2,1.77,7.19,13.14
NYCP1_01A,1579619700,40.845547,-73.870697,13,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,21.3,0.79,5.42,11.32
NYCP1_01A,1579619700,40.845547,-73.870697,19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,21.5,1.2,1.34,1.34
NYCP1_01A,1579619700,40.845547,-73.870697,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,21.7,0.81,0.93,0.94
NYCP1_01A,1579619700,40.845543,-73.870697,22,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,22.1,1.67,3.29,3.49
NYCP1_01A,1579619700,40.845543,-73.870697,18,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,21.9,1.23,1.8,1.82
NYCP1_01A,1579619700,40.845543,-73.870697,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,22,1.35,1.69,1.7
NYCP1_01A,1579619700,40.845543,-73.870697,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,22.1,0.54,0.55,0.55
NYCP1_01A,1579619700,40.845543,-73.870697,18,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,22,1.8,4.8,5.19
NYCP1_01A,1579619700,40.845543,-73.870697,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,21.9,0.83,3.83,5.09
NYCP1_01A,1579619700,40.845543,-73.870697,18,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,21.6,1.31,2.74,2.93
NYCP1_01A,1579619700,40.845543,-73.870697,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,21.7,1.01,1.04,1.04
NYCP1_01A,1579619700,40.845543,-73.870697,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,21.5,0.86,0.89,0.89
NYCP1_01A,1579619700,40.845543,-73.870697,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,21.4,0.64,0.67,0.67
NYCP1_01A,1579619700,40.845543,-73.870697,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,21.4,0.68,0.69,0.69
NYCP1_01A,1579619760,40.845543,-73.870697,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,21.2,0.84,0.87,0.87
NYCP1_01A,1579619760,40.845543,-73.870697,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,21.2,1.15,1.19,1.19
NYCP1_01A,1579619700,40.845543,-73.870697,15,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,21.3,1.4,9.4,15.83
NYCP1_01A,1579619760,40.845543,-73.870697,13,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,21.2,1.04,1.57,1.59
NYCP1_01A,1579619760,40.845543,-73.870697,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,21.2,0.94,1.08,1.08
NYCP1_01A,1579619760,40.845543,-73.870697,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,21.2,0.89,2.26,2.46
NYCP1_01A,1579619760,40.845543,-73.870697,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,21.2,1.05,1.18,1.18
NYCP1_01A,1579619760,40.845543,-73.870697,10,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,21.1,1.15,1.71,1.73
NYCP1_01A,1579619760,40.845543,-73.870697,22,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,21.1,1.5,2.93,3.13
NYCP1_01A,1579619760,40.845543,-73.870697,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,21.1,1.2,1.23,1.23
NYCP1_01A,1579619760,40.845543,-73.870697,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,21.1,0.8,3.84,5.12
NYCP1_01A,1579619760,40.845543,-73.870697,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7,21.2,0.94,0.99,0.99
NYCP1_01A,1579619760,40.845543,-73.870697,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7,21.2,1.01,1.24,1.24
NYCP1_01A,1579619760,40.845543,-73.870697,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7,21.2,0.86,0.99,0.99
NYCP1_01A,1579619760,40.845543,-73.870697,12,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7,21.2,0.95,5.51,11.2
NYCP1_01A,1579619760,40.845543,-73.870697,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7,21.2,0.99,1.11,1.12
NYCP1_01A,1579619760,40.845543,-73.870697,22,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7,21.1,1.48,1.72,1.72
NYCP1_01A,1579619760,40.845543,-73.870697,19,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7,21.1,1.31,1.45,1.45
NYCP1_01A,1579619760,40.845543,-73.870697,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,21,0.86,0.88,0.88
NYCP1_01A,1579619760,40.845543,-73.870697,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,21,1.23,1.56,1.56
NYCP1_01A,1579619760,40.845543,-73.870697,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,21,0.88,1.51,1.54
NYCP1_01A,1579619760,40.845543,-73.870697,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,21,0.87,0.89,0.89
NYCP1_01A,1579619760,40.845543,-73.870697,12,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,21.1,1.27,4.41,5.73
NYCP1_01A,1579619760,40.845543,-73.870697,18,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,21.1,1.22,1.79,1.81
NYCP1_01A,1579619760,40.845543,-73.870697,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,21.1,0.96,0.98,0.98
NYCP1_01A,1579619760,40.845543,-73.870697,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,21.2,0.89,2.32,2.52
NYCP1_01A,1579619760,40.845543,-73.870697,17,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,21.3,1.2,1.43,1.43
NYCP1_01A,1579619760,40.845543,-73.870697,18,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,21.2,1.77,2.56,2.59
NYCP1_01A,1579619760,40.845543,-73.870697,17,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,21.3,1.15,1.29,1.29
NYCP1_01A,1579623720,40.845543,-73.870697,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,17.7,1.5,1.77,1.77
NYCP1_01A,1579623720,40.845543,-73.870697,15,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,17.7,2.24,9.22,12.26
NYCP1_01A,1579619760,40.845543,-73.870697,21,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,21.2,1.59,3.12,3.32
NYCP1_01A,1579623720,40.845543,-73.870697,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,17.9,1.07,1.09,1.09
NYCP1_01A,1579623720,40.845543,-73.870697,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,18,2.09,7.57,8.34
NYCP1_01A,1579623720,40.845543,-73.870697,6,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,17.9,2.13,13.75,25.36
NYCP1_01A,1579623720,40.845543,-73.870697,15,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,18.1,2.24,12.28,184.99
NYCP1_01A,1579623720,40.845688,-73.870735,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,18.2,0.89,0.92,0.92
NYCP1_01A,1579623720,40.845406,-73.870651,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,18.2,1.4,1.62,1.62
NYCP1_01A,1579623720,40.845543,-73.870697,12,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,18.2,1.61,7.32,9.81
NYCP1_01A,1579623720,40.845619,-73.870682,17,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,18.2,1.98,7.24,9.46
NYCP1_01A,1579623720,40.84552,-73.870636,18,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,18.1,2.36,2.77,2.77
NYCP1_01A,1579623720,40.845486,-73.870621,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,18,1.24,9.04,39.28
NYCP1_01A,1579623720,40.845467,-73.870605,17,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,17.9,2.5,7.59,9.65
NYCP1_01A,1579623720,40.845455,-73.870605,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,17.9,1.7,1.74,1.74
NYCP1_01A,1579623720,40.845486,-73.870621,13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,17.9,1.33,7.64,82.42
NYCP1_01A,1579623720,40.845448,-73.870598,13,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,17.8,1.94,19.94,125.8
NYCP1_01A,1579623720,40.84544,-73.870598,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,17.8,1.78,2.66,2.7
NYCP1_01A,1579623720,40.84544,-73.870598,17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,17.7,1.66,2.51,2.54
NYCP1_01A,1579623720,40.845417,-73.870598,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,17.6,1.35,1.4,1.4
NYCP1_01A,1579623720,40.845409,-73.870598,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,17.5,0.92,0.95,0.95
NYCP1_01A,1579623720,40.845417,-73.870598,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,17.4,2.04,2.14,2.14
NYCP1_01A,1579623720,40.845417,-73.870598,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,17.4,1.94,2.91,2.95
NYCP1_01A,1579623720,40.845417,-73.870598,15,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,17.4,2.43,5.55,5.89
NYCP1_01A,1579623720,40.845417,-73.870598,11,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,17.5,2.05,3.18,3.22
NYCP1_01A,1579623720,40.845417,-73.870598,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,17.5,0.93,0.95,0.95
